Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Relationship_Status,Conflicts_Over_Social_Media,Unnamed: 11,Gender_num,Academic_Level_num,Country_num,Most_Used_Platform_num,Relationship_Status_num
1863,21,Female,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,2.0,,0,6,0,2,0
1864,21,Male,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,1.0,,1,6,0,2,0
1865,22,Male,Undegraduate,Mexico,5.0,Instagram,0,9.0,Single,0.0,,1,6,0,2,0
1866,21,Male,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,0.0,,1,6,0,2,0
1867,80,Otro,Undegraduate,Mexico,9.0,Instagram,0,9.0,Single,4.0,,2,6,0,2,0
1868,79,Otro,Undegraduate,Mexico,9.0,Instagram,0,9.0,Single,4.0,,2,6,0,2,0
1869,23,Female,Undegraduate,Mexico,5.0,Instagram,0,4.0,Single,0.0,,0,6,0,2,0
1870,18,Male,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,2.0,,1,6,0,2,0
1871,21,Male,Undegraduate,Mexico,1.5,Instagram,0,4.0,Single,0.0,,1,6,0,2,0
1872,20,Female,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1873,18,Female,Undegraduate,Mexico,5.0,Instagram,0,9.0,Single,0.0,,0,6,0,2,0
1874,21,Male,Undegraduate,Mexico,1.5,Instagram,0,6.0,Single,3.0,,1,6,0,2,0
1875,18,Female,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,2.0,,0,6,0,2,0
1876,32,Male,Undegraduate,Mexico,5.0,Instagram,0,8.0,Single,0.0,,1,6,0,2,0
1877,20,Female,Undegraduate,Mexico,9.0,Instagram,0,7.0,Single,0.0,,0,6,0,2,0
1878,23,Female,Undegraduate,Mexico,0.5,Instagram,0,6.0,Single,2.0,,0,6,0,2,0
1879,25,Male,Undegraduate,Mexico,0.5,Instagram,0,7.0,Single,0.0,,1,6,0,2,0
1880,21,Male,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,0.0,,1,6,0,2,0
1881,20,Male,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,2.0,,1,6,0,2,0
1882,22,Male,Undegraduate,Mexico,5.0,Instagram,0,8.0,Single,0.0,,1,6,0,2,0
1883,25,Male,Undegraduate,Mexico,1.5,Instagram,0,6.0,Single,1.0,,1,6,0,2,0
1884,18,Female,Undegraduate,Mexico,7.0,Instagram,0,8.0,Single,1.0,,0,6,0,2,0
1885,18,Female,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,3.0,,0,6,0,2,0
1886,80,Otro,Undegraduate,Mexico,1.5,Instagram,0,8.0,Single,0.0,,2,6,0,2,0
1887,19,Female,Undegraduate,Mexico,3.0,Instagram,0,9.0,Single,0.0,,0,6,0,2,0
1888,22,Male,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,2.0,,1,6,0,2,0
1889,24,Female,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,0.0,,0,6,0,2,0
1890,21,Female,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,0.0,,0,6,0,2,0
1891,21,Female,Undegraduate,Mexico,9.0,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1892,19,Female,Undegraduate,Mexico,9.0,Instagram,0,9.0,Single,2.0,,0,6,0,2,0
1893,21,Male,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,2.0,,1,6,0,2,0
1894,21,Male,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,1.0,,1,6,0,2,0
1895,21,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,3.0,,1,6,0,2,0
1896,21,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,3.0,,1,6,0,2,0
1897,21,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,3.0,,1,6,0,2,0
1898,22,Male,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,1.0,,1,6,0,2,0
1899,24,Female,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,2.0,,0,6,0,2,0
1900,25,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,2.0,,1,6,0,2,0
1901,25,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,2.0,,1,6,0,2,0
1902,21,Female,Undegraduate,Mexico,1.5,Instagram,0,5.0,Single,0.0,,0,6,0,2,0
1903,25,Female,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1904,21,Female,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,0.0,,0,6,0,2,0
1905,21,Female,Undegraduate,Mexico,9.0,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1906,20,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,0.0,,1,6,0,2,0
1907,18,Male,Undegraduate,Mexico,9.0,Instagram,0,5.0,Single,2.0,,1,6,0,2,0
1908,16,Male,Undegraduate,Mexico,3.0,Instagram,0,8.0,Single,0.0,,1,6,0,2,0
1909,21,Female,Undegraduate,Mexico,5.0,Instagram,0,8.0,Single,0.0,,0,6,0,2,0
1910,17,Female,Undegraduate,Mexico,3.0,Instagram,0,8.0,Single,0.0,,0,6,0,2,0
1911,21,Otro,Undegraduate,Mexico,1.5,Instagram,0,6.0,Single,0.0,,2,6,0,2,0
1912,21,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,2.0,,1,6,0,2,0
1913,18,Female,Undegraduate,Mexico,3.0,Instagram,0,8.0,Single,2.0,,0,6,0,2,0
1914,18,Male,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,2.0,,1,6,0,2,0
1915,21,Female,Undegraduate,Mexico,9.0,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1916,20,Male,Undegraduate,Mexico,7.0,Instagram,0,5.0,Single,2.0,,1,6,0,2,0
1917,14,Female,Undegraduate,Mexico,3.0,Instagram,0,4.0,Single,0.0,,0,6,0,2,0
1918,24,Female,Undegraduate,Mexico,5.0,Instagram,0,5.0,Single,3.0,,0,6,0,2,0
1919,18,Male,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,2.0,,1,6,0,2,0
1920,35,Female,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,0.0,,0,6,0,2,0
1921,25,Male,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,1.0,,1,6,0,2,0
1922,30,Female,Undegraduate,Mexico,1.5,Instagram,0,8.0,Single,0.0,,0,6,0,2,0
1923,20,Otro,Undegraduate,Mexico,5.0,Instagram,0,5.0,Single,1.0,,2,6,0,2,0
1924,22,Female,Undegraduate,Mexico,1.5,Instagram,0,6.0,Single,1.0,,0,6,0,2,0
1925,24,Male,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,0.0,,1,6,0,2,0
1926,21,Male,Undegraduate,Mexico,3.0,Instagram,0,4.0,Single,0.0,,1,6,0,2,0
1927,23,Female,Undegraduate,Mexico,1.5,Instagram,0,5.0,Single,1.0,,0,6,0,2,0
1928,18,Female,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1929,52,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,0.0,,1,6,0,2,0
1930,29,Male,Undegraduate,Mexico,1.5,Instagram,0,5.0,Single,0.0,,1,6,0,2,0
1931,34,Female,Undegraduate,Mexico,1.5,Instagram,0,7.0,Single,0.0,,0,6,0,2,0
1932,45,Female,Undegraduate,Mexico,1.5,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1933,15,Female,Undegraduate,Mexico,7.0,Instagram,0,7.0,Single,1.0,,0,6,0,2,0
1934,17,Female,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,2.0,,0,6,0,2,0
1935,22,Female,Undegraduate,Mexico,3.0,Instagram,0,8.0,Single,2.0,,0,6,0,2,0
1936,25,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,0.0,,1,6,0,2,0
1937,19,Female,Undegraduate,Mexico,9.0,Instagram,0,8.0,Single,2.0,,0,6,0,2,0
1938,54,Male,Undegraduate,Mexico,1.5,Instagram,0,7.0,Single,0.0,,1,6,0,2,0
1939,21,Female,Undegraduate,Mexico,9.0,Instagram,0,4.0,Single,2.0,,0,6,0,2,0
1940,20,Female,Undegraduate,Mexico,5.0,Instagram,0,5.0,Single,0.0,,0,6,0,2,0
1941,18,Male,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,1.0,,1,6,0,2,0
1942,23,Female,Undegraduate,Mexico,7.0,Instagram,0,7.0,Single,1.0,,0,6,0,2,0
